sent_ind,cve_sent_ind,token,label
CVE-2016-3509,0,allows,O
CVE-2016-3509,0,remote,O
CVE-2016-3509,0,authenticated,O
CVE-2016-3509,0,users,O
CVE-2016-3509,0,to,O
CVE-2016-3509,0,affect,O
CVE-2016-3509,0,confidentiality,O
CVE-2016-3509,0,and,O
CVE-2016-3509,0,integrity,O
CVE-2016-3509,0,via,O
CVE-2016-3509,0,vectors,O
CVE-2016-3509,0,related,O
CVE-2016-3509,0,to,O
CVE-2016-3509,0,File,O
CVE-2016-3509,0,Folders,O
CVE-2016-3509,0,/,O
CVE-2016-3509,0,URL,O
CVE-2016-3509,0,Attachment,O
CVE-2016-3509,0,.,O
CVE-2016-3533,0,Unspecified,O
CVE-2016-3533,0,vulnerability,O
CVE-2016-3533,0,in,O
CVE-2016-3533,0,the,O
CVE-2016-3533,0,Oracle,O
CVE-2016-3533,0,Knowledge,pn
CVE-2016-3533,0,Management,pn
CVE-2016-3533,0,component,O
CVE-2016-3533,0,in,O
CVE-2016-3533,0,Oracle,O
CVE-2016-3533,0,E,O
CVE-2016-3533,0,-,O
CVE-2016-3533,0,Business,O
CVE-2016-3533,0,Suite,O
CVE-2016-3533,0,12.1.1,version
CVE-2016-3533,0,",",sp
CVE-2016-3533,0,12.1.2,version
CVE-2016-3533,0,",",sp
CVE-2016-3533,0,12.1.3,version
CVE-2016-3533,0,",",sp
CVE-2016-3533,0,12.2.3,version
CVE-2016-3533,0,",",sp
CVE-2016-3533,0,12.2.4,version
CVE-2016-3533,0,",",sp
CVE-2016-3533,0,and,sp
CVE-2016-3533,0,12.2.5,version
CVE-2016-3533,0,allows,O
CVE-2016-3533,0,remote,O
CVE-2016-3533,0,attackers,O
CVE-2016-3533,0,to,O
CVE-2016-3533,0,affect,O
CVE-2016-3533,0,integrity,O
CVE-2016-3533,0,via,O
CVE-2016-3533,0,vectors,O
CVE-2016-3533,0,related,O
CVE-2016-3533,0,to,O
CVE-2016-3533,0,Search,O
CVE-2016-3533,0,.,O
CVE-2016-3533,1,NOTE,O
CVE-2016-3533,1,:,O
CVE-2016-3533,1,the,O
CVE-2016-3533,1,previous,O
CVE-2016-3533,1,information,O
CVE-2016-3533,1,is,O
CVE-2016-3533,1,from,O
CVE-2016-3533,1,the,O
CVE-2016-3533,1,July,O
CVE-2016-3533,1,2016,O
CVE-2016-3533,1,CPU,O
CVE-2016-3533,1,.,O
CVE-2016-3533,2,Oracle,O
CVE-2016-3533,2,has,O
CVE-2016-3533,2,not,O
CVE-2016-3533,2,commented,O
CVE-2016-3533,2,on,O
CVE-2016-3533,2,third,O
CVE-2016-3533,2,-,O
CVE-2016-3533,2,party,O
CVE-2016-3533,2,claims,O
CVE-2016-3533,2,that,O
CVE-2016-3533,2,this,O
CVE-2016-3533,2,issue,O
CVE-2016-3533,2,involves,O
CVE-2016-3533,2,multiple,O
CVE-2016-3533,2,open,O
CVE-2016-3533,2,redirect,O
CVE-2016-3533,2,vulnerabilities,O
CVE-2016-3533,2,",",O
CVE-2016-3533,2,which,O
CVE-2016-3533,2,allow,O
CVE-2016-3533,2,remote,O
CVE-2016-3533,2,attackers,O
CVE-2016-3533,2,to,O
CVE-2016-3533,2,redirect,O
CVE-2016-3533,2,users,O
CVE-2016-3533,2,to,O
CVE-2016-3533,2,arbitrary,O
CVE-2016-3533,2,web,O
CVE-2016-3533,2,sites,O
CVE-2016-3533,2,and,O
CVE-2016-3533,2,conduct,O
CVE-2016-3533,2,phishing,O
CVE-2016-3533,2,attacks,O
CVE-2016-3533,2,via,O
CVE-2016-3533,2,unspecified,O
CVE-2016-3533,2,vectors,O
CVE-2016-3533,2,.,O
CVE-2016-6043,0,Tivoli,pn
CVE-2016-6043,0,Storage,pn
CVE-2016-6043,0,Manager,pn
CVE-2016-6043,0,Operations,O
CVE-2016-6043,0,Center,O
CVE-2016-6043,0,could,O
CVE-2016-6043,0,allow,O
CVE-2016-6043,0,a,O
CVE-2016-6043,0,local,O
CVE-2016-6043,0,user,O
CVE-2016-6043,0,to,O
CVE-2016-6043,0,take,O
CVE-2016-6043,0,over,O
CVE-2016-6043,0,a,O
CVE-2016-6043,0,previously,O
CVE-2016-6043,0,logged,O
CVE-2016-6043,0,in,O
CVE-2016-6043,0,user,O
CVE-2016-6043,0,due,O
CVE-2016-6043,0,to,O
CVE-2016-6043,0,session,O
CVE-2016-6043,0,expiration,O
CVE-2016-6043,0,not,O
CVE-2016-6043,0,being,O
CVE-2016-6043,0,enforced,O
CVE-2016-6043,0,.,O
CVE-2016-9132,0,In,O
CVE-2016-9132,0,Botan,pn
CVE-2016-9132,0,1.8.0,vrs
CVE-2016-9132,0,through,<=
CVE-2016-9132,0,1.11.33,vre
CVE-2016-9132,0,",",O
CVE-2016-9132,0,when,O
CVE-2016-9132,0,decoding,O
CVE-2016-9132,0,BER,O
CVE-2016-9132,0,data,O
CVE-2016-9132,0,an,O
CVE-2016-9132,0,integer,O
CVE-2016-9132,0,overflow,O
CVE-2016-9132,0,could,O
CVE-2016-9132,0,occur,O
CVE-2016-9132,0,",",O
CVE-2016-9132,0,which,O
CVE-2016-9132,0,would,O
CVE-2016-9132,0,cause,O
CVE-2016-9132,0,an,O
CVE-2016-9132,0,incorrect,O
CVE-2016-9132,0,length,O
CVE-2016-9132,0,field,O
CVE-2016-9132,0,to,O
CVE-2016-9132,0,be,O
CVE-2016-9132,0,computed,O
CVE-2016-9132,0,.,O
CVE-2016-9132,1,Some,O
CVE-2016-9132,1,API,O
CVE-2016-9132,1,callers,O
CVE-2016-9132,1,may,O
CVE-2016-9132,1,use,O
CVE-2016-9132,1,the,O
CVE-2016-9132,1,returned,O
CVE-2016-9132,1,(,O
CVE-2016-9132,1,incorrect,O
CVE-2016-9132,1,and,O
CVE-2016-9132,1,attacker,O
CVE-2016-9132,1,controlled,O
CVE-2016-9132,1,),O
CVE-2016-9132,1,length,O
CVE-2016-9132,1,field,O
CVE-2016-9132,1,in,O
CVE-2016-9132,1,a,O
CVE-2016-9132,1,way,O
CVE-2016-9132,1,which,O
CVE-2016-9132,1,later,O
CVE-2016-9132,1,causes,O
CVE-2016-9132,1,memory,O
CVE-2016-9132,1,corruption,O
CVE-2016-9132,1,or,O
CVE-2016-9132,1,other,O
CVE-2016-9132,1,failure,O
CVE-2016-9132,1,.,O
CVE-2016-9879,0,An,O
CVE-2016-9879,0,issue,O
CVE-2016-9879,0,was,O
CVE-2016-9879,0,discovered,O
CVE-2016-9879,0,in,O
CVE-2016-9879,0,Pivotal,O
CVE-2016-9879,0,Spring,pn
CVE-2016-9879,0,Security,pn
CVE-2016-9879,0,before,<
CVE-2016-9879,0,3.2.10,vre
CVE-2016-9879,0,",",sp
CVE-2016-9879,0,4.1.x,vr
CVE-2016-9879,0,before,<
CVE-2016-9879,0,4.1.4,vre
CVE-2016-9879,0,",",sp
CVE-2016-9879,0,and,sp
CVE-2016-9879,0,4.2.x,vr
CVE-2016-9879,0,before,<
CVE-2016-9879,0,4.2.1,vre
CVE-2016-9879,0,.,O
CVE-2016-9879,1,Spring,O
CVE-2016-9879,1,Security,O
CVE-2016-9879,1,does,O
CVE-2016-9879,1,not,O
CVE-2016-9879,1,consider,O
CVE-2016-9879,1,URL,O
CVE-2016-9879,1,path,O
CVE-2016-9879,1,parameters,O
CVE-2016-9879,1,when,O
CVE-2016-9879,1,processing,O
CVE-2016-9879,1,security,O
CVE-2016-9879,1,constraints,O
CVE-2016-9879,1,.,O
CVE-2016-9879,2,By,O
CVE-2016-9879,2,adding,O
CVE-2016-9879,2,a,O
CVE-2016-9879,2,URL,O
CVE-2016-9879,2,path,O
CVE-2016-9879,2,parameter,O
CVE-2016-9879,2,with,O
CVE-2016-9879,2,an,O
CVE-2016-9879,2,encoded,O
CVE-2016-9879,2,"""",O
CVE-2016-9879,2,/,O
CVE-2016-9879,2,"""",O
CVE-2016-9879,2,to,O
CVE-2016-9879,2,a,O
CVE-2016-9879,2,request,O
CVE-2016-9879,2,",",O
CVE-2016-9879,2,an,O
CVE-2016-9879,2,attacker,O
CVE-2016-9879,2,may,O
CVE-2016-9879,2,be,O
CVE-2016-9879,2,able,O
CVE-2016-9879,2,to,O
CVE-2016-9879,2,bypass,O
CVE-2016-9879,2,a,O
CVE-2016-9879,2,security,O
CVE-2016-9879,2,constraint,O
CVE-2016-9879,2,.,O
CVE-2016-9879,3,The,O
CVE-2016-9879,3,root,O
CVE-2016-9879,3,cause,O
CVE-2016-9879,3,of,O
CVE-2016-9879,3,this,O
CVE-2016-9879,3,issue,O
CVE-2016-9879,3,is,O
CVE-2016-9879,3,a,O
CVE-2016-9879,3,lack,O
CVE-2016-9879,3,of,O
CVE-2016-9879,3,clarity,O
CVE-2016-9879,3,regarding,O
CVE-2016-9879,3,the,O
CVE-2016-9879,3,handling,O
CVE-2016-9879,3,of,O
CVE-2016-9879,3,path,O
CVE-2016-9879,3,parameters,O
CVE-2016-9879,3,in,O
CVE-2016-9879,3,the,O
CVE-2016-9879,3,Servlet,O
CVE-2016-9879,3,Specification,O
CVE-2016-9879,3,.,O
CVE-2016-9879,4,Some,O
CVE-2016-9879,4,Servlet,O
CVE-2016-9879,4,containers,O
CVE-2016-9879,4,include,O
CVE-2016-9879,4,path,O
CVE-2016-9879,4,parameters,O
CVE-2016-9879,4,in,O
CVE-2016-9879,4,the,O
CVE-2016-9879,4,value,O
CVE-2016-9879,4,returned,O
CVE-2016-9879,4,for,O
CVE-2016-9879,4,getPathInfo,O
CVE-2016-9879,4,(,O
CVE-2016-9879,4,),O
CVE-2016-9879,4,and,O
CVE-2016-9879,4,some,O
CVE-2016-9879,4,do,O
CVE-2016-9879,4,not,O
CVE-2016-9879,4,.,O
CVE-2016-9879,5,Spring,O
CVE-2016-9879,5,Security,O
CVE-2016-9879,5,uses,O
CVE-2016-9879,5,the,O
CVE-2016-9879,5,value,O
CVE-2016-9879,5,returned,O
CVE-2016-9879,5,by,O
CVE-2016-9879,5,getPathInfo,O
CVE-2016-9879,5,(,O
CVE-2016-9879,5,),O
CVE-2016-9879,5,as,O
CVE-2016-9879,5,part,O
CVE-2016-9879,5,of,O
CVE-2016-9879,5,the,O
CVE-2016-9879,5,process,O
CVE-2016-9879,5,of,O
CVE-2016-9879,5,mapping,O
CVE-2016-9879,5,requests,O
CVE-2016-9879,5,to,O
CVE-2016-9879,5,security,O
CVE-2016-9879,5,constraints,O
CVE-2016-9879,5,.,O
CVE-2016-9879,6,The,O
CVE-2016-9879,6,unexpected,O
CVE-2016-9879,6,presence,O
CVE-2016-9879,6,of,O
CVE-2016-9879,6,path,O
CVE-2016-9879,6,parameters,O
CVE-2016-9879,6,can,O
CVE-2016-9879,6,cause,O
CVE-2016-9879,6,a,O
CVE-2016-9879,6,constraint,O
CVE-2016-9879,6,to,O
CVE-2016-9879,6,be,O
CVE-2016-9879,6,bypassed,O
CVE-2016-9879,6,.,O
CVE-2016-9879,7,Users,O
CVE-2016-9879,7,of,O
CVE-2016-9879,7,Apache,O
CVE-2016-9879,7,Tomcat,O
CVE-2016-9879,7,(,O
CVE-2016-9879,7,all,O
CVE-2016-9879,7,current,O
CVE-2016-9879,7,versions,O
CVE-2016-9879,7,),O
CVE-2016-9879,7,are,O
CVE-2016-9879,7,not,O
CVE-2016-9879,7,affected,O
CVE-2016-9879,7,by,O
CVE-2016-9879,7,this,O
CVE-2016-9879,7,vulnerability,O
CVE-2016-9879,7,since,O
CVE-2016-9879,7,Tomcat,O
CVE-2016-9879,7,follows,O
CVE-2016-9879,7,the,O
CVE-2016-9879,7,guidance,O
CVE-2016-9879,7,previously,O
CVE-2016-9879,7,provided,O
CVE-2016-9879,7,by,O
CVE-2016-9879,7,the,O
CVE-2016-9879,7,Servlet,O
CVE-2016-9879,7,Expert,O
CVE-2016-9879,7,group,O
CVE-2016-9879,7,and,O
CVE-2016-9879,7,strips,O
CVE-2016-9879,7,path,O
CVE-2016-9879,7,parameters,O
CVE-2016-9879,7,from,O
CVE-2016-9879,7,the,O
CVE-2016-9879,7,value,O
CVE-2016-9879,7,returned,O
CVE-2016-9879,7,by,O
CVE-2016-9879,7,getContextPath,O
CVE-2016-9879,7,(,O
CVE-2016-9879,7,),O
CVE-2016-9879,7,",",O
CVE-2016-9879,7,getServletPath,O
CVE-2016-9879,7,(,O
CVE-2016-9879,7,),O
CVE-2016-9879,7,",",O
CVE-2016-9879,7,and,O
CVE-2016-9879,7,getPathInfo,O
CVE-2016-9879,7,(,O
CVE-2016-9879,7,),O
CVE-2016-9879,7,.,O
CVE-2016-9879,8,Users,O
CVE-2016-9879,8,of,O
CVE-2016-9879,8,other,O
CVE-2016-9879,8,Servlet,O
CVE-2016-9879,8,containers,O
CVE-2016-9879,8,based,O
CVE-2016-9879,8,on,O
CVE-2016-9879,8,Apache,O
CVE-2016-9879,8,Tomcat,O
CVE-2016-9879,8,may,O
CVE-2016-9879,8,or,O
CVE-2016-9879,8,may,O
CVE-2016-9879,8,not,O
CVE-2016-9879,8,be,O
CVE-2016-9879,8,affected,O
CVE-2016-9879,8,depending,O
CVE-2016-9879,8,on,O
CVE-2016-9879,8,whether,O
CVE-2016-9879,8,or,O
CVE-2016-9879,8,not,O
CVE-2016-9879,8,the,O
CVE-2016-9879,8,handling,O
CVE-2016-9879,8,of,O
CVE-2016-9879,8,path,O
CVE-2016-9879,8,parameters,O
CVE-2016-9879,8,has,O
CVE-2016-9879,8,been,O
CVE-2016-9879,8,modified,O
CVE-2016-9879,8,.,O
CVE-2016-9879,9,Users,O
CVE-2016-9879,9,of,O
CVE-2016-9879,9,IBM,O
CVE-2016-9879,9,WebSphere,pn
CVE-2016-9879,9,Application,pn
CVE-2016-9879,9,Server,pn
CVE-2016-9879,9,8.5.x,vr
CVE-2016-9879,9,are,O
CVE-2016-9879,9,known,O
CVE-2016-9879,9,to,O
CVE-2016-9879,9,be,O
CVE-2016-9879,9,affected,O
CVE-2016-9879,9,.,O
CVE-2016-9879,10,Users,O
CVE-2016-9879,10,of,O
CVE-2016-9879,10,other,O
CVE-2016-9879,10,containers,O
CVE-2016-9879,10,that,O
CVE-2016-9879,10,implement,O
CVE-2016-9879,10,the,O
CVE-2016-9879,10,Servlet,O
CVE-2016-9879,10,specification,O
CVE-2016-9879,10,may,O
CVE-2016-9879,10,be,O
CVE-2016-9879,10,affected,O
CVE-2016-9879,10,.,O
CVE-2017-1000007,0,txAWS,pn
CVE-2017-1000007,0,(,O
CVE-2017-1000007,0,all,all
CVE-2017-1000007,0,current,all
CVE-2017-1000007,0,versions,all
CVE-2017-1000007,0,),O
CVE-2017-1000007,0,fail,O
CVE-2017-1000007,0,to,O
CVE-2017-1000007,0,perform,O
CVE-2017-1000007,0,complete,O
CVE-2017-1000007,0,certificate,O
CVE-2017-1000007,0,verification,O
CVE-2017-1000007,0,resulting,O
CVE-2017-1000007,0,in,O
CVE-2017-1000007,0,vulnerability,O
CVE-2017-1000007,0,to,O
CVE-2017-1000007,0,MitM,O
CVE-2017-1000007,0,attacks,O
CVE-2017-1000007,0,and,O
CVE-2017-1000007,0,information,O
CVE-2017-1000007,0,disclosure,O
CVE-2017-1000007,0,.,O
CVE-2017-1000047,0,rbenv,O
CVE-2017-1000047,0,(,O
CVE-2017-1000047,0,all,O
CVE-2017-1000047,0,current,O
CVE-2017-1000047,0,versions,O
CVE-2017-1000047,0,),O
CVE-2017-1000047,0,is,O
CVE-2017-1000047,0,vulnerable,O
CVE-2017-1000047,0,to,O
CVE-2017-1000047,0,Directory,O
CVE-2017-1000047,0,Traversal,O
CVE-2017-1000047,0,in,O
CVE-2017-1000047,0,the,O
CVE-2017-1000047,0,specification,O
CVE-2017-1000047,0,of,O
CVE-2017-1000047,0,Ruby,O
CVE-2017-1000047,0,version,O
CVE-2017-1000047,0,resulting,O
CVE-2017-1000047,0,in,O
CVE-2017-1000047,0,arbitrary,O
CVE-2017-1000047,0,code,O
CVE-2017-1000047,0,execution,O
CVE-2017-1000217,0,Opencast,pn
CVE-2017-1000217,0,2.3.2,vre
CVE-2017-1000217,0,and,=
CVE-2017-1000217,0,older,<
CVE-2017-1000217,0,versions,O
CVE-2017-1000217,0,are,O
CVE-2017-1000217,0,vulnerable,O
CVE-2017-1000217,0,to,O
CVE-2017-1000217,0,script,O
CVE-2017-1000217,0,injections,O
CVE-2017-1000217,0,through,O
CVE-2017-1000217,0,media,O
CVE-2017-1000217,0,and,O
CVE-2017-1000217,0,metadata,O
CVE-2017-1000217,0,in,O
CVE-2017-1000217,0,the,O
CVE-2017-1000217,0,player,O
CVE-2017-1000217,0,and,O
CVE-2017-1000217,0,media,O
CVE-2017-1000217,0,module,O
CVE-2017-1000217,0,resulting,O
CVE-2017-1000217,0,in,O
CVE-2017-1000217,0,arbitrary,O
CVE-2017-1000217,0,code,O
CVE-2017-1000217,0,execution,O
CVE-2017-1000217,0,",",O
CVE-2017-1000217,0,fixed,O
CVE-2017-1000217,0,in,O
CVE-2017-1000217,0,2.3.3,O
CVE-2017-1000217,0,and,O
CVE-2017-1000217,0,3,O
CVE-2017-1000217,0,.,O
CVE-2017-1000243,0,Jenkins,O
CVE-2017-1000243,0,Favorite,pn
CVE-2017-1000243,0,Plugin,pn
CVE-2017-1000243,0,2.1.4,vrs
CVE-2017-1000243,0,and,=
CVE-2017-1000243,0,older,>
CVE-2017-1000243,0,does,O
CVE-2017-1000243,0,not,O
CVE-2017-1000243,0,perform,O
CVE-2017-1000243,0,permission,O
CVE-2017-1000243,0,checks,O
CVE-2017-1000243,0,when,O
CVE-2017-1000243,0,changing,O
CVE-2017-1000243,0,favorite,O
CVE-2017-1000243,0,status,O
CVE-2017-1000243,0,",",O
CVE-2017-1000243,0,allowing,O
CVE-2017-1000243,0,any,O
CVE-2017-1000243,0,user,O
CVE-2017-1000243,0,to,O
CVE-2017-1000243,0,set,O
CVE-2017-1000243,0,any,O
CVE-2017-1000243,0,other,O
CVE-2017-1000243,0,user,O
CVE-2017-1000243,0,'s,O
CVE-2017-1000243,0,favorites,O
CVE-2017-1000403,0,Jenkins,O
CVE-2017-1000403,0,Speaks,pn
CVE-2017-1000403,0,!,pn
CVE-2017-1000403,0,Plugin,O
CVE-2017-1000403,0,",",O
CVE-2017-1000403,0,all,all
CVE-2017-1000403,0,current,all
CVE-2017-1000403,0,versions,all
CVE-2017-1000403,0,",",O
CVE-2017-1000403,0,allows,O
CVE-2017-1000403,0,users,O
CVE-2017-1000403,0,with,O
CVE-2017-1000403,0,Job,O
CVE-2017-1000403,0,/,O
CVE-2017-1000403,0,Configure,O
CVE-2017-1000403,0,permission,O
CVE-2017-1000403,0,to,O
CVE-2017-1000403,0,run,O
CVE-2017-1000403,0,arbitrary,O
CVE-2017-1000403,0,Groovy,O
CVE-2017-1000403,0,code,O
CVE-2017-1000403,0,inside,O
CVE-2017-1000403,0,the,O
CVE-2017-1000403,0,Jenkins,O
CVE-2017-1000403,0,JVM,O
CVE-2017-1000403,0,",",O
CVE-2017-1000403,0,effectively,O
CVE-2017-1000403,0,elevating,O
CVE-2017-1000403,0,privileges,O
CVE-2017-1000403,0,to,O
CVE-2017-1000403,0,Overall,O
CVE-2017-1000403,0,/,O
CVE-2017-1000403,0,Run,O
CVE-2017-1000403,0,Scripts,O
CVE-2017-1000403,0,.,O
CVE-2017-1000422,0,Gnome,O
CVE-2017-1000422,0,gdk,pn
CVE-2017-1000422,0,-,pn
CVE-2017-1000422,0,pixbuf,pn
CVE-2017-1000422,0,2.36.8,vrs
CVE-2017-1000422,0,and,=
CVE-2017-1000422,0,older,>
CVE-2017-1000422,0,is,O
CVE-2017-1000422,0,vulnerable,O
CVE-2017-1000422,0,to,O
CVE-2017-1000422,0,several,O
CVE-2017-1000422,0,integer,O
CVE-2017-1000422,0,overflow,O
CVE-2017-1000422,0,in,O
CVE-2017-1000422,0,the,O
CVE-2017-1000422,0,gif_get_lzw,O
CVE-2017-1000422,0,function,O
CVE-2017-1000422,0,resulting,O
CVE-2017-1000422,0,in,O
CVE-2017-1000422,0,memory,O
CVE-2017-1000422,0,corruption,O
CVE-2017-1000422,0,and,O
CVE-2017-1000422,0,potential,O
CVE-2017-1000422,0,code,O
CVE-2017-1000422,0,execution,O
CVE-2017-1000445,0,ImageMagick,pn
CVE-2017-1000445,0,7.0.7,version
CVE-2017-1000445,0,-,version
CVE-2017-1000445,0,1,version
CVE-2017-1000445,0,and,=
CVE-2017-1000445,0,older,>
CVE-2017-1000445,0,version,O
CVE-2017-1000445,0,are,O
CVE-2017-1000445,0,vulnerable,O
CVE-2017-1000445,0,to,O
CVE-2017-1000445,0,to,O
CVE-2017-1000445,0,pointer,O
CVE-2017-1000445,0,dereference,O
CVE-2017-1000445,0,in,O
CVE-2017-1000445,0,the,O
CVE-2017-1000445,0,MagickCore,O
CVE-2017-1000445,0,component,O
CVE-2017-1000445,0,and,O
CVE-2017-1000445,0,might,O
CVE-2017-1000445,0,lead,O
CVE-2017-1000445,0,to,O
CVE-2017-1000445,0,denial,O
CVE-2017-1000445,0,of,O
CVE-2017-1000445,0,service,O
CVE-2017-12852,0,The,O
CVE-2017-12852,0,numpy.pad,O
CVE-2017-12852,0,function,O
CVE-2017-12852,0,in,O
CVE-2017-12852,0,Numpy,pn
CVE-2017-12852,0,1.13.1,vrs
CVE-2017-12852,0,and,=
CVE-2017-12852,0,older,>
CVE-2017-12852,0,versions,O
CVE-2017-12852,0,is,O
CVE-2017-12852,0,missing,O
CVE-2017-12852,0,input,O
CVE-2017-12852,0,validation,O
CVE-2017-12852,0,.,O
CVE-2017-12852,1,An,O
CVE-2017-12852,1,empty,O
CVE-2017-12852,1,list,O
CVE-2017-12852,1,or,O
CVE-2017-12852,1,ndarray,O
CVE-2017-12852,1,will,O
CVE-2017-12852,1,stick,O
CVE-2017-12852,1,into,O
CVE-2017-12852,1,an,O
CVE-2017-12852,1,infinite,O
CVE-2017-12852,1,loop,O
CVE-2017-12852,1,",",O
CVE-2017-12852,1,which,O
CVE-2017-12852,1,can,O
CVE-2017-12852,1,allow,O
CVE-2017-12852,1,attackers,O
CVE-2017-12852,1,to,O
CVE-2017-12852,1,cause,O
CVE-2017-12852,1,a,O
CVE-2017-12852,1,DoS,O
CVE-2017-12852,1,attack,O
CVE-2017-12852,1,.,O
CVE-2017-14002,0,GE,O
CVE-2017-14002,0,Infinia,pn
CVE-2017-14002,0,/,O
CVE-2017-14002,0,Infinia,pn
CVE-2017-14002,0,with,pn
CVE-2017-14002,0,Hawkeye,pn
CVE-2017-14002,0,4,pn
CVE-2017-14002,0,medical,O
CVE-2017-14002,0,imaging,O
CVE-2017-14002,0,systems,O
CVE-2017-14002,0,all,all
CVE-2017-14002,0,current,all
CVE-2017-14002,0,versions,all
CVE-2017-14002,0,are,O
CVE-2017-14002,0,affected,O
CVE-2017-14002,0,these,O
CVE-2017-14002,0,devices,O
CVE-2017-14002,0,use,O
CVE-2017-14002,0,default,O
CVE-2017-14002,0,or,O
CVE-2017-14002,0,hard,O
CVE-2017-14002,0,-,O
CVE-2017-14002,0,coded,O
CVE-2017-14002,0,credentials,O
CVE-2017-14002,0,.,O
CVE-2017-14002,1,Successful,O
CVE-2017-14002,1,exploitation,O
CVE-2017-14002,1,of,O
CVE-2017-14002,1,this,O
CVE-2017-14002,1,vulnerability,O
CVE-2017-14002,1,may,O
CVE-2017-14002,1,allow,O
CVE-2017-14002,1,a,O
CVE-2017-14002,1,remote,O
CVE-2017-14002,1,attacker,O
CVE-2017-14002,1,to,O
CVE-2017-14002,1,bypass,O
CVE-2017-14002,1,authentication,O
CVE-2017-14002,1,and,O
CVE-2017-14002,1,gain,O
CVE-2017-14002,1,access,O
CVE-2017-14002,1,to,O
CVE-2017-14002,1,the,O
CVE-2017-14002,1,affected,O
CVE-2017-14002,1,devices,O
CVE-2017-14002,1,.,O
CVE-2017-14004,0,GE,O
CVE-2017-14004,0,GEMNet,pn
CVE-2017-14004,0,License,pn
CVE-2017-14004,0,server,pn
CVE-2017-14004,0,(,O
CVE-2017-14004,0,EchoServer,pn
CVE-2017-14004,0,),O
CVE-2017-14004,0,all,all
CVE-2017-14004,0,current,all
CVE-2017-14004,0,versions,all
CVE-2017-14004,0,are,O
CVE-2017-14004,0,affected,O
CVE-2017-14004,0,these,O
CVE-2017-14004,0,devices,O
CVE-2017-14004,0,use,O
CVE-2017-14004,0,default,O
CVE-2017-14004,0,or,O
CVE-2017-14004,0,hard,O
CVE-2017-14004,0,-,O
CVE-2017-14004,0,coded,O
CVE-2017-14004,0,credentials,O
CVE-2017-14004,0,.,O
CVE-2017-14004,1,Successful,O
CVE-2017-14004,1,exploitation,O
CVE-2017-14004,1,of,O
CVE-2017-14004,1,this,O
CVE-2017-14004,1,vulnerability,O
CVE-2017-14004,1,may,O
CVE-2017-14004,1,allow,O
CVE-2017-14004,1,a,O
CVE-2017-14004,1,remote,O
CVE-2017-14004,1,attacker,O
CVE-2017-14004,1,to,O
CVE-2017-14004,1,bypass,O
CVE-2017-14004,1,authentication,O
CVE-2017-14004,1,and,O
CVE-2017-14004,1,gain,O
CVE-2017-14004,1,access,O
CVE-2017-14004,1,to,O
CVE-2017-14004,1,the,O
CVE-2017-14004,1,affected,O
CVE-2017-14004,1,devices,O
CVE-2017-14004,1,.,O
CVE-2017-14006,0,GE,O
CVE-2017-14006,0,Xeleris,pn
CVE-2017-14006,0,versions,O
CVE-2017-14006,0,"1.0,1.1,2.1,3.0,3.1",version
CVE-2017-14006,0,",",O
CVE-2017-14006,0,medical,O
CVE-2017-14006,0,imaging,O
CVE-2017-14006,0,systems,O
CVE-2017-14006,0,",",O
CVE-2017-14006,0,all,all
CVE-2017-14006,0,current,all
CVE-2017-14006,0,versions,all
CVE-2017-14006,0,are,O
CVE-2017-14006,0,affected,O
CVE-2017-14006,0,",",O
CVE-2017-14006,0,these,O
CVE-2017-14006,0,devices,O
CVE-2017-14006,0,use,O
CVE-2017-14006,0,default,O
CVE-2017-14006,0,or,O
CVE-2017-14006,0,hard,O
CVE-2017-14006,0,-,O
CVE-2017-14006,0,coded,O
CVE-2017-14006,0,credentials,O
CVE-2017-14006,0,.,O
CVE-2017-14006,1,Successful,O
CVE-2017-14006,1,exploitation,O
CVE-2017-14006,1,of,O
CVE-2017-14006,1,this,O
CVE-2017-14006,1,vulnerability,O
CVE-2017-14006,1,may,O
CVE-2017-14006,1,allow,O
CVE-2017-14006,1,a,O
CVE-2017-14006,1,remote,O
CVE-2017-14006,1,attacker,O
CVE-2017-14006,1,to,O
CVE-2017-14006,1,bypass,O
CVE-2017-14006,1,authentication,O
CVE-2017-14006,1,and,O
CVE-2017-14006,1,gain,O
CVE-2017-14006,1,access,O
CVE-2017-14006,1,to,O
CVE-2017-14006,1,the,O
CVE-2017-14006,1,affected,O
CVE-2017-14006,1,devices,O
CVE-2017-14006,1,.,O
CVE-2017-14008,0,GE,O
CVE-2017-14008,0,Centricity,pn
CVE-2017-14008,0,PACS,pn
CVE-2017-14008,0,RA1000,pn
CVE-2017-14008,0,",",O
CVE-2017-14008,0,diagnostic,O
CVE-2017-14008,0,image,O
CVE-2017-14008,0,analysis,O
CVE-2017-14008,0,",",O
CVE-2017-14008,0,all,all
CVE-2017-14008,0,current,all
CVE-2017-14008,0,versions,all
CVE-2017-14008,0,are,O
CVE-2017-14008,0,affected,O
CVE-2017-14008,0,these,O
CVE-2017-14008,0,devices,O
CVE-2017-14008,0,use,O
CVE-2017-14008,0,default,O
CVE-2017-14008,0,or,O
CVE-2017-14008,0,hard,O
CVE-2017-14008,0,-,O
CVE-2017-14008,0,coded,O
CVE-2017-14008,0,credentials,O
CVE-2017-14008,0,.,O
CVE-2017-14008,1,Successful,O
CVE-2017-14008,1,exploitation,O
CVE-2017-14008,1,of,O
